Region,Country,Location,StationID,Date,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
Asia,China,Chongqing Youyang,576330,14-01-2020,1.7,3.5,-0.1,1024.2,85,1.52,6.8,9.4,14.4,34.4,o,,,
Asia,China,Chongqing Youyang,576330,15-01-2020,0.9,3.2,-0.1,1024.7,91,0.51,14.2,4.3,7.2,28.2,o,,,
Asia,China,Chongqing Youyang,576330,16-01-2020,2,3.5,0,1028.8,85,0,13.7,6.3,9.1,-,,,,
Asia,China,Chongqing Youyang,576330,17-01-2020,2.1,3.5,1.1,1027.7,85,0,9.8,4.3,6.9,-,,,,
Asia,China,Chongqing Youyang,576330,18-01-2020,2.6,3.6,1.2,1026.8,77,0,8.9,5,8.7,-,,,,
Asia,China,Chongqing Youyang,576330,19-01-2020,5,8.6,1.8,1026,76,0,9,5,8.3,20.2,,,,
Asia,China,Chongqing Youyang,576330,20-01-2020,5.7,9,1.9,1023.2,76,0.51,8.9,6.1,9.6,23.7,,,,
Asia,China,Chongqing Youyang,576330,21-01-2020,5.3,9,3,1020.6,86,1.02,6.1,4.6,10.7,22.6,o,,,o
Asia,China,Chongqing Youyang,576330,22-01-2020,6.2,7.4,3,1020.5,91,4.57,8,6.5,12.6,26.3,o,,,o
Asia,China,Chongqing Youyang,576330,23-01-2020,4.6,7.4,3.3,1023.4,93,5.59,13.5,7.4,12.6,25.6,o,,,
Asia,China,Chongqing Youyang,576330,24-01-2020,3.6,5.4,2.9,1027.9,91,7.62,11.4,7.8,12.6,23.3,o,,,
Asia,China,Chongqing Youyang,576330,25-01-2020,1.9,4.1,0.5,1028,92,4.06,15.8,4.1,7.2,-,o,,,o
Asia,China,Chongqing Youyang,576330,26-01-2020,2.1,4,0.5,1026,89,0,16.3,5.9,10.4,18.7,,,,
Asia,China,Chongqing Youyang,576330,27-01-2020,0.7,4,0.4,1025.7,87,0.25,11.7,5.4,10.7,18.7,,o,,
Asia,China,Chongqing Youyang,576330,28-01-2020,2,5.6,-0.3,1027.3,84,0,10.9,4.1,8,22.2,,,,o
Asia,China,Chongqing Youyang,576330,29-01-2020,3.3,9.9,-0.6,1028,84,0,8.5,4.4,10.7,23.7,,,,o
Asia,China,Chongqing Youyang,576330,30-01-2020,5.7,12.3,-0.7,1025.1,71,0,14.2,8.1,14.4,26.7,,,,o
Asia,China,Chongqing Youyang,576330,31-01-2020,3.6,12.3,-0.7,1025.1,87,4.06,9.5,7.2,10.7,20.2,o,,,
Asia,China,Chongqing Youyang,576330,01-02-2020,3.1,4.9,1.8,1024.6,94,8.64,6,7.6,10.7,19.4,o,,,
Asia,China,Chongqing Youyang,576330,02-02-2020,4.3,5.1,1.9,1027.4,91,1.02,13,5,7.2,20.9,o,,,
Asia,China,Chongqing Youyang,576330,03-02-2020,4.7,6.7,2.6,1027.4,84,0,5.3,3.9,5.7,-,o,,,o
Asia,China,Chongqing Youyang,576330,04-02-2020,5.9,10.6,1.9,1024.9,77,0,8,4.8,7.2,18.3,,,,o
Asia,China,Chongqing Youyang,576330,05-02-2020,4.7,10.6,0.3,1022.2,87,8.89,8.5,8.1,11.1,35.9,o,,,o
Asia,China,Chongqing Youyang,576330,06-02-2020,3.8,8,0.7,1025.9,87,1.27,29.8,6.5,10.7,30.6,o,,,
Asia,China,Chongqing Youyang,576330,07-02-2020,3.8,4.6,3.2,1029.9,89,0,23.5,5.4,9.6,20.6,,,,
Asia,China,Chongqing Youyang,576330,08-02-2020,5.6,8,3.3,1032.5,79,0,23.8,6.3,14.4,24.8,o,,,
Asia,China,Chongqing Youyang,576330,09-02-2020,7,10.2,3.8,1028.8,83,0,11.6,3.7,4.6,-,o,,,o
Asia,China,Chongqing Youyang,576330,10-02-2020,6.2,10.2,4,1022.3,93,4.32,5.1,3.9,5.4,-,o,,,o
Asia,China,Chongqing Youyang,576330,11-02-2020,7.3,11,5.1,1020.5,92,1.02,7.6,4.4,9.4,-,,,,o
Asia,China,Chongqing Youyang,576330,12-02-2020,9.2,14.5,4.2,1017.4,84,0,8.4,5,7.2,20.6,,,,o
Asia,China,Chongqing Youyang,576330,13-02-2020,11.1,16.3,4.2,1011.5,88,0,7.4,3.9,9.4,-,,,,o
Asia,China,Chongqing Youyang,576330,14-02-2020,12.4,16.3,7.4,1012.2,90,9.65,7.6,10.2,15.7,36.7,o,,,
Asia,China,Chongqing Youyang,576330,15-02-2020,2.8,15.7,1.4,1029.2,88,11.68,20.3,5.4,9.1,50.7,o,,,
Asia,China,Chongqing Youyang,576330,16-02-2020,3.3,5.9,1.4,1032.6,87,0,20.3,4.6,8.3,-,,,,
Asia,China,Chongqing Youyang,576330,17-02-2020,6.1,11,1.6,1032.8,69,0,26.7,5.2,10.7,-,,,,
Asia,China,Chongqing Youyang,576330,18-02-2020,5.4,11,1.6,1028.1,59,0,26.7,7,13.3,25.2,o,,,
Asia,China,Chongqing Youyang,576330,19-02-2020,6,12.1,0.6,1025.7,78,1.52,19.2,5.6,7.2,25.2,o,,,
Asia,China,Chongqing Youyang,576330,20-02-2020,6.4,12.1,1.2,1028.2,87,1.78,7.7,5.9,14.1,24.8,o,,,o
Asia,China,Chongqing Youyang,576330,21-02-2020,8,9.8,2.6,1032.4,91,0.25,9.2,3.9,7.2,-,,,,o
Asia,China,Chongqing Youyang,576330,22-02-2020,8,9.8,6.3,1030.3,82,0,15,6.1,8.3,19.4,o,,,
Asia,China,Chongqing Youyang,576330,23-02-2020,9.4,11.4,6.3,1021.2,86,0,10.1,8.9,12.6,27,,,,
Asia,China,Chongqing Youyang,576330,24-02-2020,12.1,14.4,6.3,1015.1,86,0,7.6,7,11.1,20.9,,,,
Asia,China,Chongqing Youyang,576330,25-02-2020,13.1,15.2,10,1017.3,89,0,5.1,5,8.3,-,,,,
Asia,China,Chongqing Youyang,576330,26-02-2020,11.6,15.2,9.7,1020.4,94,1.78,9.5,8.1,11.9,28.2,o,,,o
Asia,China,Chongqing Youyang,576330,27-02-2020,8.8,12.6,8.1,1019.1,91,2.03,29,9.6,11.9,25.2,,,,
Asia,China,Chongqing Youyang,576330,28-02-2020,7.9,9.4,7.4,1018,97,12.19,8.4,4.3,7.2,21.9,o,,,o
Asia,China,Chongqing Youyang,576330,29-02-2020,10.6,14.2,7.3,1016.3,90,0.25,14.3,5.9,8.3,22.6,o,,,o
Asia,China,Fujian Fuzhou,588470,01-01-2020,12.8,17.9,7.5,1029.7,71,0,13.2,10.2,21.7,24.1,,,,
Asia,China,Fujian Fuzhou,588470,02-01-2020,15.4,20.4,8.8,1026.9,71,0,14.6,8.9,18,18.7,,,,
Asia,China,Fujian Fuzhou,588470,03-01-2020,16.4,22.1,11.8,1024.2,76,0,12.4,9.1,18,20.2,,,,
Asia,China,Fujian Fuzhou,588470,04-01-2020,16.9,22.5,13,1023.3,78,0,10.5,13.9,28.7,-,,,,
Asia,China,Fujian Fuzhou,588470,05-01-2020,17.4,22.5,14.7,1023.6,79,0,10.9,10,25.2,-,,,,
Asia,China,Fujian Fuzhou,588470,06-01-2020,19,27,16,1019.3,79,0,9.7,6.9,18,29.8,,,,
Asia,China,Fujian Fuzhou,588470,07-01-2020,17.6,27,12,1018.2,75,0,8.4,11.1,28.7,48.2,,,,
Asia,China,Fujian Fuzhou,588470,08-01-2020,14.6,23.2,11.3,1023.7,61,0,15.1,20.7,32.4,48.2,,,,
Asia,China,Fujian Fuzhou,588470,09-01-2020,13.7,20.9,10.8,1021.6,70,0,10,13.1,28.7,-,,,,
Asia,China,Fujian Fuzhou,588470,10-01-2020,15.2,17.7,11.5,1018,79,0,7.7,6.3,14.4,-,,,,
Asia,China,Fujian Fuzhou,588470,11-01-2020,14.6,19.5,11.1,1017.7,83,0.25,8.7,13.1,25.2,47,o,,,
Asia,China,Fujian Fuzhou,588470,12-01-2020,11.8,19.5,9.7,1021.6,66,0,15.9,17.2,28.7,47,o,,,
Asia,China,Fujian Fuzhou,588470,13-01-2020,11.8,16.5,9,1021.8,65,0,9.2,11.1,21.7,24.1,,,,
Asia,China,Fujian Fuzhou,588470,14-01-2020,13.6,19.3,7.8,1023.5,69,0,7.4,20.2,32.4,46.9,,,,
Asia,China,Fujian Fuzhou,588470,15-01-2020,12,19.3,9.3,1022.9,76,0,5.6,10.2,28.7,-,,,,
Asia,China,Fujian Fuzhou,588470,16-01-2020,14.4,20.1,10.9,1020,80,2.29,9.7,13,25.2,-,o,,,
Asia,China,Fujian Fuzhou,588470,17-01-2020,11.5,20.1,8.2,1023.3,77,7.11,12.2,16.3,25.2,32.8,o,,,
Asia,China,Fujian Fuzhou,588470,18-01-2020,9.7,12.7,7,1023.6,76,2.29,11.1,12.2,28.7,-,o,,,
Asia,China,Fujian Fuzhou,588470,19-01-2020,12.1,16.7,7,1023.6,73,0,12.2,8.7,14.4,25.9,o,,,
Asia,China,Fujian Fuzhou,588470,20-01-2020,12.3,16.7,8.3,1025.8,67,0,11.6,13,21.7,-,,,,
Asia,China,Fujian Fuzhou,588470,21-01-2020,13.6,17,9.7,1025,67,0,7.4,8,14.4,19.1,,,,
Asia,China,Fujian Fuzhou,588470,22-01-2020,16.6,21.2,10.8,1019.5,76,0,6,7.6,18,21.7,o,,,
Asia,China,Fujian Fuzhou,588470,23-01-2020,15.4,22.1,11.9,1020.4,89,0.51,4.7,13.5,28.7,-,o,,,
Asia,China,Fujian Fuzhou,588470,24-01-2020,13.5,22.1,12.7,1023.1,94,0.76,5.5,16.5,28.7,-,o,,,
Asia,China,Fujian Fuzhou,588470,25-01-2020,14.1,17.2,12.7,1019.8,89,5.08,9.8,15.2,28.7,-,o,,,
Asia,China,Fujian Fuzhou,588470,26-01-2020,13.2,17.2,9.7,1015.4,86,9.4,13.4,11.1,28.7,48.5,o,,,
Asia,China,Fujian Fuzhou,588470,27-01-2020,12.7,17,9.3,1018.8,62,0,16.7,15.6,25.2,47.4,,,,
Asia,China,Fujian Fuzhou,588470,28-01-2020,10.8,14,8.6,1021.5,66,0,16.7,12,18,37.8,o,,,
Asia,China,Fujian Fuzhou,588470,29-01-2020,9.7,15.1,4.9,1022.7,62,0,16.6,10.2,18,36.7,o,,,
Asia,China,Fujian Fuzhou,588470,30-01-2020,9.4,15.1,4.3,1023.5,48,0,13.8,8.7,19.8,47.4,,,,
Asia,China,Fujian Fuzhou,588470,31-01-2020,9.9,16.1,3.9,1025.6,51,0,11.4,9.6,18,29.8,,,,
Asia,China,Fujian Fuzhou,588470,01-02-2020,10.7,16.1,3.7,1026.3,60,0,8.7,12.2,21.7,29.1,,,,
Asia,China,Fujian Fuzhou,588470,02-02-2020,12,16.1,5.8,1025,67,0.25,12.2,5.7,14.4,18,o,,,
Asia,China,Fujian Fuzhou,588470,03-02-2020,10.4,13.5,8.6,1025.4,89,9.14,7.4,11.3,25.2,-,o,,,
Asia,China,Fujian Fuzhou,588470,04-02-2020,11.3,12,8.9,1024.2,88,3.56,8.4,9.8,25.2,-,o,,,
Asia,China,Fujian Fuzhou,588470,05-02-2020,12.1,14,9.3,1026.6,64,0,14.3,22.6,39.6,-,,,,
Asia,China,Fujian Fuzhou,588470,06-02-2020,10.2,13,8.6,1024.5,85,3.05,13.2,11.9,32.4,50.4,o,,,
Asia,China,Fujian Fuzhou,588470,07-02-2020,12.2,15,8.6,1026,79,0.25,15.1,16.1,25.2,-,o,,,
Asia,China,Fujian Fuzhou,588470,08-02-2020,11.2,14.2,9.4,1029.2,68,0,16.7,20,35.9,-,,,,
Asia,China,Fujian Fuzhou,588470,09-02-2020,10.1,15,5.7,1028.5,67,0,12.9,14.6,32.4,-,,,,
Asia,China,Fujian Fuzhou,588470,10-02-2020,13.2,18.2,5.4,1025.4,63,0,12.4,10.6,21.7,39.6,,,,
Asia,China,Fujian Fuzhou,588470,11-02-2020,15,20.5,6.8,1021.7,74,0,10.3,4.8,14.4,18,,,,
Asia,China,Fujian Fuzhou,588470,12-02-2020,16.1,20.6,11.8,1018.4,92,13.21,3.9,3.7,7.2,19.8,o,,,o
Asia,China,Fujian Fuzhou,588470,13-02-2020,15.5,20.6,14,1016.6,99,0,2.6,5,10.7,-,o,,,o
Asia,China,Fujian Fuzhou,588470,14-02-2020,15.8,18.2,15,1017.1,99,21.59,3.2,4.6,10.7,19.1,o,,,o
Asia,China,Fujian Fuzhou,588470,15-02-2020,15.8,20.9,11,1016.3,93,11.43,8.9,11.9,28.7,66.9,o,,,
Asia,China,Fujian Fuzhou,588470,16-02-2020,8.7,20.9,5.4,1026,74,3.3,14.8,16.9,32.4,66.9,o,,,
Asia,China,Fujian Fuzhou,588470,17-02-2020,8.4,15.7,3.4,1030.6,56,0,16.6,10.9,25.2,34.3,,,,
Asia,China,Fujian Fuzhou,588470,18-02-2020,9,15.7,2.8,1030.4,50,0,16.6,15,28.7,29.4,,,,
Asia,China,Fujian Fuzhou,588470,19-02-2020,11.6,17.8,2.7,1027.1,65,0,16.6,8.1,18,21.7,,,,
Asia,China,Fujian Fuzhou,588470,20-02-2020,14.3,20.9,4.8,1029.6,62,0,16.7,16.3,35.9,-,,,,
Asia,China,Fujian Fuzhou,588470,21-02-2020,15.4,24.2,10,1028,58,0,16.6,6.9,18,19.1,,,,
Asia,China,Fujian Fuzhou,588470,22-02-2020,14.9,24.2,12,1030.2,58,0,14.3,17.2,35.9,-,,,,
Asia,China,Fujian Fuzhou,588470,23-02-2020,15.6,22.4,11.2,1027.3,56,0,12.6,13.7,32.4,-,,,,
Asia,China,Fujian Fuzhou,588470,24-02-2020,17.4,25.1,11.9,1020.7,75,0,10.1,6.9,18,24.1,,,,
Asia,China,Fujian Fuzhou,588470,25-02-2020,19.2,29.4,14,1017.7,76,0,9.7,5.9,15.2,25.9,,,,
Asia,China,Fujian Fuzhou,588470,26-02-2020,15.4,29.4,13,1022,79,0,8.7,21.3,32.4,36.7,,,,
Asia,China,Fujian Fuzhou,588470,27-02-2020,14.2,24.2,12.6,1024.2,73,0,15.1,14.4,32.4,-,,,,
Asia,China,Fujian Fuzhou,588470,28-02-2020,16.7,25,12,1017.9,76,0,10.8,4.3,14.4,21.3,,,,
Asia,China,Fujian Fuzhou,588470,29-02-2020,18.7,28.4,14,1013.9,79,0,9.2,10.4,21.7,30.9,o,,,
Asia,China,Fujian Nanping,588340,01-01-2020,11.7,15.4,9.1,1028.9,79,0,13.5,4.6,7.2,-,,,,
Asia,China,Fujian Nanping,588340,02-01-2020,13.8,18.7,9.1,1026.5,74,0,11.3,4.4,7.2,-,,,,
Asia,China,Fujian Nanping,588340,03-01-2020,16.1,22.1,9.8,1023.5,76,0,8.2,3.9,6.1,-,,,,
Asia,China,Fujian Nanping,588340,04-01-2020,18.3,25.5,11.8,1021.8,71,0,10.6,4.1,8,-,,,,
Asia,China,Fujian Nanping,588340,05-01-2020,18.3,25.5,12.5,1022.5,70,0,19.2,4.6,7.2,23,,,,
Asia,China,Fujian Nanping,588340,06-01-2020,18.2,25.6,13.5,1018.8,72,0,11.9,5,10.7,-,,,,
Asia,China,Fujian Nanping,588340,07-01-2020,18.2,27.3,11.4,1019.5,60,0,22.4,8.5,18,39.6,,,,
Asia,China,Fujian Nanping,588340,08-01-2020,13.8,27.3,10.1,1022.7,51,0,17.9,5.4,10,23.3,,,,
Asia,China,Fujian Nanping,588340,09-01-2020,15.8,20.8,10.2,1019.3,57,0,11.9,5,9.6,22.6,,,,
Asia,China,Fujian Nanping,588340,10-01-2020,16.6,21.7,11.5,1016.3,69,0,13,5,10.7,26.7,,,,
Asia,China,Fujian Nanping,588340,11-01-2020,11.3,21.7,8.8,1019.5,78,0.25,17.5,4.8,7.2,-,o,,,
Asia,China,Fujian Nanping,588340,12-01-2020,9.8,14.3,8.5,1021.9,66,0,25.4,5.7,10.7,-,,,,
Asia,China,Fujian Nanping,588340,13-01-2020,13.7,18.7,8.5,1020.6,56,0,18.3,5.9,7.2,-,,,,
Asia,China,Fujian Nanping,588340,14-01-2020,13.2,18.7,8.3,1022.5,66,1.78,11.4,6.7,13,31.3,o,,,
Asia,China,Fujian Nanping,588340,15-01-2020,12.6,18.7,9.5,1021.2,76,1.27,5.5,5.4,10.7,23,o,,,
Asia,China,Fujian Nanping,588340,16-01-2020,11.3,14.9,8.4,1021.8,81,0,18,5.6,9.4,24.4,o,,,
Asia,China,Fujian Nanping,588340,17-01-2020,8.9,14.9,8.1,1024.8,76,0,24.3,5.9,8.3,-,,,,
Asia,China,Fujian Nanping,588340,18-01-2020,10.3,13.3,8.1,1022.8,75,1.02,12.7,4.4,7.2,-,o,,,
Asia,China,Fujian Nanping,588340,19-01-2020,9.9,13.3,8.6,1024.5,78,0.25,15.6,5,10.4,22.2,,,,
Asia,China,Fujian Nanping,588340,20-01-2020,11.1,14.1,8.7,1025.3,68,0,15.3,4.8,8.3,-,,,,
Asia,China,Fujian Nanping,588340,21-01-2020,13.7,18,8.9,1023.3,68,0,9.3,3.9,8.3,20.9,,,,
Asia,China,Fujian Nanping,588340,22-01-2020,17.1,25.3,9.9,1018.4,71,0,7.4,3.3,8,19.1,,,,
Asia,China,Fujian Nanping,588340,23-01-2020,19.9,26.9,10.2,1017.6,72,0,12.1,4.1,7.2,-,,,,
Asia,China,Fujian Nanping,588340,24-01-2020,18.5,26.9,13.5,1020.1,75,2.29,15.4,6.7,10.7,22.2,o,,,
Asia,China,Fujian Nanping,588340,25-01-2020,13.8,24.7,11.7,1019.3,85,9.65,15.3,9.1,12.2,25.2,o,,,
Asia,China,Fujian Nanping,588340,26-01-2020,10.2,15.4,7.4,1017.8,82,16,25.4,5.9,8.3,22.2,o,,,
Asia,China,Fujian Nanping,588340,27-01-2020,8.6,12.2,6.7,1020.9,69,0,29.9,5.2,8.3,22.2,,,,
Asia,China,Fujian Nanping,588340,28-01-2020,8.4,9.8,6.9,1023,62,0,29.6,5.7,7.2,-,,,,
Asia,China,Fujian Nanping,588340,29-01-2020,7.6,13.4,2.7,1024.2,59,0,20,5.6,12.2,26.7,,,,
Asia,China,Fujian Nanping,588340,30-01-2020,7.4,14.2,2,1025.1,56,0,9.7,4.6,10.4,24.1,,,,
Asia,China,Fujian Nanping,588340,31-01-2020,8.2,16,1.4,1025.2,51,0,12.2,4.6,8.7,19.4,,,,
Asia,China,Fujian Nanping,588340,01-02-2020,10.7,17.4,2.7,1024.9,51,0,13,5.4,7.2,-,,,,
Asia,China,Fujian Nanping,588340,02-02-2020,11,17.4,4,1024.6,67,0.25,7.7,3.9,7.2,-,o,,,
Asia,China,Fujian Nanping,588340,03-02-2020,10.4,13.4,9.2,1024.7,90,6.35,3.5,3.3,4.6,-,o,,,
Asia,China,Fujian Nanping,588340,04-02-2020,11.4,12.8,9.4,1023.6,87,0.76,10.5,5.2,8,-,o,,,
Asia,China,Fujian Nanping,588340,05-02-2020,12.6,15.3,10.2,1025.1,71,0,22.9,4.4,7.2,24.1,,,,
Asia,China,Fujian Nanping,588340,06-02-2020,9.5,15.3,8.7,1024,85,12.19,12.4,4.3,7.2,20.9,o,,,
Asia,China,Fujian Nanping,588340,07-02-2020,11.2,12.9,8.7,1026.4,83,0,29.8,3.5,8.3,18,,,,
Asia,China,Fujian Nanping,588340,08-02-2020,11.7,14.1,9.4,1028.5,67,0,27.8,5.2,8,20.6,,,,
Asia,China,Fujian Nanping,588340,09-02-2020,11.1,16.9,6.2,1027.5,66,0,24.6,4.8,10.7,18.3,,,,
Asia,China,Fujian Nanping,588340,10-02-2020,13.4,19,6,1023.8,56,0,16.3,5,8.3,18.7,,,,
Asia,China,Fujian Nanping,588340,11-02-2020,15.6,19.8,6.2,1020.8,72,14.99,9.5,3.3,4.6,-,o,,,
Asia,China,Fujian Nanping,588340,12-02-2020,17.2,21.3,12.7,1018,89,7.87,8.4,4.4,7.2,-,o,,,o
Asia,China,Fujian Nanping,588340,13-02-2020,15.5,21.3,14,1016.2,93,11.68,7.1,5.2,10.7,31.3,o,,,o
Asia,China,Fujian Nanping,588340,14-02-2020,15.2,17.7,14,1017.1,94,16.51,4.7,3.7,7.2,-,o,,,
Asia,China,Fujian Nanping,588340,15-02-2020,13.5,17.6,7.5,1017.6,89,24.89,13.4,5.4,12.2,32,o,,,
Asia,China,Fujian Nanping,588340,16-02-2020,5.7,17.6,3.4,1028.8,76,0.25,29.5,5.2,9.4,28.3,o,,,
Asia,China,Fujian Nanping,588340,17-02-2020,7,13.5,1.9,1031.6,53,0,28.8,4.8,7.2,28.7,,,,
Asia,China,Fujian Nanping,588340,18-02-2020,8.8,16,1.3,1029,49,0,27.2,3.7,7.2,-,,,,
Asia,China,Fujian Nanping,588340,19-02-2020,10.8,16.2,3.4,1027.1,49,0,27,7.2,10.4,18.7,,,,
Asia,China,Fujian Nanping,588340,20-02-2020,14.8,22.5,5.4,1028,50,0,24.3,4.4,7.2,-,,,,
Asia,China,Fujian Nanping,588340,21-02-2020,16.8,24.3,9,1027.8,59,0,23,4.6,10.7,-,,,,
Asia,China,Fujian Nanping,588340,22-02-2020,18.5,24.9,11.7,1027.9,58,0,18.8,6.7,14.4,28.3,,,,
Asia,China,Fujian Nanping,588340,23-02-2020,16.8,24.9,11.9,1025.5,48,0,15.8,5.7,10.7,20.6,,,,
Asia,China,Fujian Nanping,588340,24-02-2020,18.2,25.9,11.5,1019.6,65,0,14.2,5.4,10.7,-,,,,
Asia,China,Fujian Nanping,588340,25-02-2020,20.1,29,12.3,1017.8,62,0,19,4.8,10.7,25.9,,,,
Asia,China,Fujian Nanping,588340,26-02-2020,21.8,29,14.3,1019,61,0,12.2,4.1,7.2,18,,,,
Asia,China,Fujian Nanping,588340,27-02-2020,17.9,27.9,15.7,1021.9,64,0,20.9,5.2,10,23,,,,
Asia,China,Fujian Nanping,588340,28-02-2020,18.3,23.6,15.1,1017.6,71,0,15.9,3.9,5.7,-,,,,
Asia,China,Fujian Nanping,588340,29-02-2020,21.6,29.7,14.7,1012.7,62,5.59,15,6.5,14.4,29.1,o,,,
Asia,China,Fujian Xiamen,591340,01-01-2020,14.4,18,10.5,1028.4,72,0,13.7,11.5,25.2,36.7,,,,
Asia,China,Fujian Xiamen,591340,02-01-2020,15.8,20.5,11.9,1026.1,79,0,10.1,7,14.4,23.7,,,,
Asia,China,Fujian Xiamen,591340,03-01-2020,17.5,22,12.9,1023.6,79,0,9.3,7.4,14.4,19.1,,,,
Asia,China,Fujian Xiamen,591340,04-01-2020,18.3,22,13.5,1022.2,80,0,8.4,7.2,14.4,26.3,,,,
Asia,China,Fujian Xiamen,591340,05-01-2020,18.1,22,14.7,1022.8,82,0,7.6,6.5,14.4,26.3,,,,
Asia,China,Fujian Xiamen,591340,06-01-2020,18.9,24,14.9,1019.7,82,0,6.4,6.3,14.4,19.4,,,,o
Asia,China,Fujian Xiamen,591340,07-01-2020,19.6,26,14,1018.2,81,0,7.4,7.2,14.4,21.9,,,,
Asia,China,Fujian Xiamen,591340,08-01-2020,16.4,24.9,11.5,1021.4,60,0,13.2,17.2,28.7,40.4,,,,
Asia,China,Fujian Xiamen,591340,09-01-2020,15.4,22.5,11.5,1020.4,71,0,8.5,10.9,25.2,34.4,,,,
Asia,China,Fujian Xiamen,591340,10-01-2020,17,21.2,12.3,1017.6,79,0,7.1,8,14.4,20.2,,,,
Asia,China,Fujian Xiamen,591340,11-01-2020,16.5,21.2,13.2,1016.7,87,0.51,4.3,9.1,18,26.7,o,,,
Asia,China,Fujian Xiamen,591340,12-01-2020,13.7,18,11.6,1019.8,70,0.76,13,16.5,28.7,32.8,o,,,
Asia,China,Fujian Xiamen,591340,13-01-2020,14.3,18,11,1020.3,67,0,9.3,10.2,21.7,32.8,,,,
Asia,China,Fujian Xiamen,591340,14-01-2020,15.3,20,11.2,1021.6,72,0,7.6,15,32.4,41.7,,,,
Asia,China,Fujian Xiamen,591340,15-01-2020,15.3,19.4,11.9,1021.2,72,0,7.2,11.9,21.7,41.7,,,,
Asia,China,Fujian Xiamen,591340,16-01-2020,16.6,21,12.9,1019.2,79,0,6.8,9.1,18,27,o,,,
Asia,China,Fujian Xiamen,591340,17-01-2020,13.6,21,11.5,1021.9,81,0.51,11.7,14.3,25.2,28.7,o,,,
Asia,China,Fujian Xiamen,591340,18-01-2020,13.1,15,11.2,1022.1,69,0,11.9,10.4,21.7,28.7,,,,
Asia,China,Fujian Xiamen,591340,19-01-2020,14.8,18.2,11.2,1022.6,72,0,10.1,8.7,14.4,21.9,,,,
Asia,China,Fujian Xiamen,591340,20-01-2020,14.2,18.9,10.9,1024.2,72,0,9.5,12.2,21.7,35.9,,,,
Asia,China,Fujian Xiamen,591340,21-01-2020,16.1,19.8,10.8,1023.9,68,0,8,7.4,21.7,24.4,,,,
Asia,China,Fujian Xiamen,591340,22-01-2020,17.2,19.8,12,1020.1,84,0,3.1,4.1,7.2,-,o,,,
Asia,China,Fujian Xiamen,591340,23-01-2020,19.9,26,14.7,1019.2,83,0,5.5,8.3,18,20.9,,,,
Asia,China,Fujian Xiamen,591340,24-01-2020,17.4,25.8,15.1,1021.1,82,0,8.4,9.6,18,32.4,o,,,
Asia,China,Fujian Xiamen,591340,25-01-2020,16.7,20,13.5,1017.9,85,25.65,8.2,11.5,18,52.6,o,,,
Asia,China,Fujian Xiamen,591340,26-01-2020,14.6,19,10.4,1014.8,89,16.51,10.8,8,14.8,52.6,o,,,
Asia,China,Fujian Xiamen,591340,27-01-2020,14.2,18.6,9.4,1017.2,64,0,16.6,8.9,18,31.7,,,,
Asia,China,Fujian Xiamen,591340,28-01-2020,12.4,18.6,9.4,1020.4,62,0,16.6,8.9,19.8,31.7,o,,,
Asia,China,Fujian Xiamen,591340,29-01-2020,11.9,16.9,8.4,1021.4,57,0,16.1,11.3,21.7,38.2,,,,
Asia,China,Fujian Xiamen,591340,30-01-2020,11.3,17,7.8,1022.6,48,0,12.7,10.4,14.4,34.4,,,,
Asia,China,Fujian Xiamen,591340,31-01-2020,12,17,8,1024.3,47,0,11.6,12,18,29.1,,,,
Asia,China,Fujian Xiamen,591340,01-02-2020,12.4,17,8.9,1025,63,0,9.3,12.8,21.7,32.8,,,,
Asia,China,Fujian Xiamen,591340,02-02-2020,13,16.6,9.3,1024.3,67,0,10.1,5.2,10.7,32.8,,,,
Asia,China,Fujian Xiamen,591340,03-02-2020,14.1,17,10.2,1023.3,72,1.02,9.5,8.3,21.7,28.2,o,,,
Asia,China,Fujian Xiamen,591340,04-02-2020,13.1,16.6,11.3,1022.7,94,6.86,6.6,7.4,14.4,20.2,o,,,
Asia,China,Fujian Xiamen,591340,05-02-2020,14.1,18,10.8,1023.9,66,0,14,20.4,32.4,49.3,,,,
Asia,China,Fujian Xiamen,591340,06-02-2020,14.7,17.3,10.8,1022.2,73,0.76,11.7,10.2,21.7,46.1,o,,,
Asia,China,Fujian Xiamen,591340,07-02-2020,13.8,17.3,11.7,1024.2,81,0.76,12.7,12.4,21.7,23,,,,
Asia,China,Fujian Xiamen,591340,08-02-2020,13.2,17,10,1027,66,0,16.1,16.7,25.2,35.9,,,,
Asia,China,Fujian Xiamen,591340,09-02-2020,13.1,18,9,1026.6,66,0,13.2,11.5,21.7,35.9,,,,
Asia,China,Fujian Xiamen,591340,10-02-2020,15.6,19,9.4,1024.2,60,0,11.4,9.6,18,29.8,,,,
Asia,China,Fujian Xiamen,591340,11-02-2020,17.2,19.7,11.2,1022,70,0,9.3,5.4,10.7,19.1,o,,,
Asia,China,Fujian Xiamen,591340,12-02-2020,17.9,21,14.3,1018.2,93,12.95,3.4,5.6,11.5,18,o,,,
Asia,China,Fujian Xiamen,591340,13-02-2020,17.9,21,15.4,1016.7,96,1.02,2.4,6.3,14.4,19.4,o,,,o
Asia,China,Fujian Xiamen,591340,14-02-2020,17.3,19,16.2,1016.9,99,9.14,2.1,6.1,14.4,21.7,o,,,o
